0.1985
1.5613
0.8806200000000001
0.065496
0.48108999999999996
0.8818799999999999
0.9321799999999999
0.8655799999999999
-0.095408
0.61916
0.33784000000000003
1.7244
0.24092
0.75197
1.6789
1.8511
1.0544
1.6832
1.5585
0.81675
2.1565
0.9397399999999999
0.3989
0.57015
1.6385
0.09827999999999999
1.6833
1.7287
2.0702
0.57253
0.83094
0.45881000000000005
-0.16328
0.64417
1.4491
0.8694799999999999
1.7706
1.8833
1.604
2.2853
1.7882
1.1303
1.9205
1.3893
2.0492
-0.13458
0.61955
1.2849
0.9248
1.1544
0.088111
1.2255
1.2994
0.48917
0.52855
-0.17702
1.2146
0.60346
0.37473
1.4372
1.6087
0.7883100000000001
-0.047409
0.7834300000000001
0.9884799999999999
0.57099
0.78022
2.0326
0.70716
1.8193
1.555
1.245
1.2627
1.5485
1.5161
1.2934
-0.080947
1.9596
0.50562
0.96599
0.9114899999999999
0.77074
0.33166999999999996
1.7055
1.4684
0.24370999999999998
1.3432
2.0572
1.3635
0.46163000000000004
1.3303
2.1085
0.79306
1.5962
2.2663
1.8013
1.7886
0.14182
1.4146
0.14302
-0.22346
0.32368
0.67761
0.66581
1.7634
0.68916
0.5871
0.59939
0.98905
-0.33321999999999996
0.75262
0.88066
0.51167
0.21079
-0.40818000000000004
0.7658699999999999
0.74265
0.35412
0.27153
-0.095512
0.31867
0.501
-0.44203000000000003
1.8735
0.040739
-0.086511
0.77952
-0.41588
-0.08218400000000001
0.15472
0.1064
0.03273
0.64704
-0.12793
-0.5795
-0.9308299999999999
0.042472
-0.7039
-0.55699
-0.19362000000000001
0.47045
-0.039305
-0.20319
1.0355
0.013634
0.12989
0.03764
1.8937
1.1824
0.92299
-0.47228000000000003
0.27321
-0.28686999999999996
-0.21769000000000002
1.7939
0.5895
0.88946
1.9353
0.72956
0.78561
-0.3036
1.3158
1.4266
1.9662
1.0206
1.2943
0.99965
1.2691
1.7431
-0.015456000000000001
-0.56629
1.0153
1.0314
1.5825
0.20543000000000003
0.76671
-0.52413
1.2082
1.5261
2.6894
1.052
1.501
1.1062
1.0581
0.7909
1.7502
1.9191
1.4189
-0.10955
0.47705
-0.28469
1.3776
0.5518
-0.18394000000000002
1.5812
1.2914
0.91704
2.501
0.086684
1.5587
1.7515
1.8246
0.78592
0.79915
2.3295
2.7085
1.6563
2.0398
2.0262
2.8973
1.8223
2.3679
0.49361000000000005
1.6602
0.50139
1.2153
1.2687
0.59344
0.6169899999999999
1.4646
0.56214
1.1407
0.56576
0.28417
-0.14856
1.2759
0.38664
1.4169
1.9169999999999998
1.6668
1.7133
-0.36235
0.8780700000000001
1.3022
-0.46871
-0.12523
1.1164
0.58125
1.5122
1.2303
-0.1546
2.5883
0.41494
-0.06023200000000001
1.1662
0.71058
0.29621
1.3577
1.5277
2.7416
